x,y,gx,gy,gradient,gradient_after_clamp,
4,18,0.000000,0.000000,0.000000,0.000000
5,18,0.000000,0.000000,0.000000,0.000000
6,18,0.000000,0.000000,0.000000,0.000000
7,18,0.000000,0.000000,0.000000,0.000000
8,18,0.000000,-0.172549,0.172549,0.172549
9,18,0.000000,-2.007843,2.007843,1.000000
10,18,0.000000,-0.345098,0.345098,0.345098
11,18,0.000000,1.835294,1.835294,1.000000
12,18,0.000000,0.517647,0.517647,0.517647
13,18,0.000000,0.172549,0.172549,0.172549
14,18,0.000000,0.000000,0.000000,0.000000
15,18,0.000000,0.000000,0.000000,0.000000
16,18,0.000000,0.000000,0.000000,0.000000
17,18,0.000000,0.000000,0.000000,0.000000
18,18,0.000000,0.000000,0.000000,0.000000
19,18,0.000000,0.000000,0.000000,0.000000
0,19,0.000000,0.000000,0.000000,0.000000
1,19,0.000000,0.000000,0.000000,0.000000
2,19,0.000000,0.000000,0.000000,0.000000
3,19,0.000000,0.000000,0.000000,0.000000
4,19,0.000000,0.000000,0.000000,0.000000
5,19,0.000000,0.000000,0.000000,0.000000
6,19,0.000000,0.000000,0.000000,0.000000
7,19,0.000000,0.000000,0.000000,0.000000
8,19,0.000000,0.000000,0.000000,0.000000
9,19,0.000000,0.000000,0.000000,0.000000
10,19,0.000000,0.000000,0.000000,0.000000
11,19,0.000000,0.000000,0.000000,0.000000
12,19,0.000000,0.000000,0.000000,0.000000
13,19,0.000000,0.000000,0.000000,0.000000
14,19,0.000000,0.000000,0.000000,0.000000
15,19,0.000000,0.000000,0.000000,0.000000
16,19,0.000000,0.000000,0.000000,0.000000
17,19,0.000000,0.000000,0.000000,0.000000
18,19,0.000000,0.000000,0.000000,0.000000
19,19,0.000000,0.000000,0.000000,0.000000
